time_ms,rpm,tps,oil_pressure,temperature,turbo_pressure
187800,6873,0,4.765,89.87,-0.423
187812,6940,19,4.943,89.67,-0.462
187824,6760,0,4.843,89.82,-0.544
187836,6959,57,4.828,89.97,-0.174
187848,6973,4,4.847,89.77,-0.463
187860,7166,55,4.971,89.92,-0.102
187872,6986,0,4.852,89.72,-0.455
187884,6989,1,4.871,89.87,-0.435
187896,7010,6,4.974,89.67,-0.470
187908,6830,0,4.832,89.82,-0.492
187920,6650,0,4.741,89.97,-0.477
187932,6713,18,4.703,89.77,-0.569
187944,6776,18,4.777,89.92,-0.523
187956,6825,14,4.768,89.72,-0.577
187968,6645,0,4.690,89.87,-0.586
187980,6712,19,4.741,89.67,-0.592
187992,6715,1,4.756,89.82,-0.424
188004,6726,3,4.715,89.97,-0.594
188016,6546,0,4.580,89.77,-0.438
188028,6366,0,4.604,89.92,-0.556
188040,6186,0,4.551,89.72,-0.591
188052,6242,16,4.472,89.87,-0.446
188064,6245,1,4.483,89.67,-0.500
188076,6273,8,4.471,89.82,-0.391
188088,6291,5,4.528,89.97,-0.520
188100,6322,9,4.416,89.77,-0.543
188112,6459,39,4.591,89.92,-0.173
188124,6279,0,4.454,89.72,-0.434
188136,6296,5,4.402,89.87,-0.435
188148,6328,9,4.572,89.67,-0.406
188160,6604,79,4.636,89.82,-0.042
188172,6625,6,4.644,89.97,-0.491
188184,6786,46,4.819,89.77,-0.120
188196,6793,2,4.783,89.92,-0.492
188208,6860,19,4.778,89.72,-0.591
188220,6680,0,4.707,89.87,-0.413
188232,6732,15,4.749,89.67,-0.414
188244,6552,0,4.676,89.82,-0.486
188256,6372,0,4.497,89.97,-0.588
188268,6558,53,4.695,89.77,-0.222
188280,6378,0,4.598,89.92,-0.491
188292,6198,0,4.480,89.72,-0.541
188304,6544,99,4.682,89.87,-0.178
188316,6642,70,4.689,89.67,0.199
188328,6462,0,4.621,89.82,-0.575
188340,6809,99,4.765,89.97,-0.220
188352,6629,0,4.665,89.77,-0.445
188364,6660,9,4.688,89.92,-0.539
188376,6480,0,4.677,89.72,-0.521
188388,6300,0,4.479,89.87,-0.549
188400,6559,74,4.637,89.67,-0.171
188412,6605,13,4.723,89.82,-0.540
188424,6661,16,4.696,89.97,-0.449
188436,6671,3,4.640,89.77,-0.450
188448,6491,0,4.599,89.92,-0.588
188460,6311,0,4.460,89.72,-0.491
188472,6131,0,4.471,89.87,-0.592
188484,6170,11,4.462,89.67,-0.468
188496,5990,0,4.245,89.82,-0.438
188508,6172,52,4.308,89.97,-0.066
188520,6331,75,4.502,89.77,0.305
188532,6151,0,4.402,89.92,-0.598
188544,6263,32,4.549,89.72,-0.233
188556,6083,0,4.416,89.87,-0.534
188568,5903,0,4.203,89.67,-0.600
188580,6138,67,4.481,89.82,-0.208
188592,6173,10,4.399,89.97,-0.577
188604,5993,0,4.346,89.77,-0.495
188616,6010,5,4.400,89.92,-0.409
188628,6042,9,4.370,89.72,-0.496
188640,5862,0,4.224,89.87,-0.511
188652,5900,11,4.270,89.67,-0.461
188664,6044,41,4.353,89.82,-0.104
188676,5864,0,4.184,89.97,-0.400
188688,5920,16,4.243,89.77,-0.406
188700,5923,1,4.169,89.92,-0.451
188712,5930,2,4.218,89.72,-0.517
188724,5750,0,4.193,89.87,-0.407
188736,5806,16,4.212,89.67,-0.509
188748,5862,16,4.259,89.82,-0.594
188760,5682,0,4.178,89.97,-0.516
188772,5868,53,4.264,89.77,-0.182
188784,6004,89,4.373,89.92,0.225
188796,5824,0,4.271,89.72,-0.489
188808,5842,5,4.268,89.87,-0.417
188820,5662,0,4.225,89.67,-0.543
188832,5482,0,4.000,89.82,-0.492
188844,5489,2,4.047,89.97,-0.562
188856,5517,8,3.970,89.77,-0.554
188868,5576,17,4.080,89.92,-0.534
188880,5590,4,4.127,89.72,-0.507
188892,5601,3,4.074,89.87,-0.530
188904,5639,11,4.058,89.67,-0.585
188916,5459,0,3.992,89.82,-0.541
188928,5596,39,4.096,89.97,-0.132
188940,5739,92,4.201,89.77,0.218
188952,5959,54,4.298,89.92,0.583
188964,6322,67,4.547,89.72,0.774
188976,7042,90,4.846,89.87,1.129
188988,7101,17,4.916,89.67,-0.456
189000,6921,0,4.798,89.82,-0.501
189012,6977,16,4.917,89.97,-0.519
189024,7019,12,4.897,89.77,-0.411
189036,7068,14,4.940,89.92,-0.599
189048,7200,84,4.999,89.72,-0.213
189060,7200,19,5.000,89.87,-0.507
189072,7020,0,4.867,89.67,-0.499
189084,6840,0,4.846,89.82,-0.594
189096,6660,0,4.684,89.97,-0.581
189108,6695,10,4.707,89.77,-0.486
189120,6744,14,4.818,89.92,-0.486
189132,6803,17,4.801,89.72,-0.575
189144,6950,42,4.862,89.87,-0.199
189156,6770,0,4.803,89.67,-0.450
189168,7064,84,4.952,89.82,-0.068
189180,7103,11,4.896,89.97,-0.462
189192,7200,76,5.000,89.77,-0.114
189204,7200,6,5.000,89.92,-0.479
189216,7020,0,4.819,89.72,-0.421
189228,7051,9,4.970,89.87,-0.490
189240,6871,0,4.904,89.67,-0.520
189252,7165,84,5.000,89.82,-0.132
189264,7183,5,5.000,89.97,-0.546
189276,7200,11,5.000,89.77,-0.497
189288,7020,0,4.926,89.92,-0.506
189300,7200,66,4.939,89.72,-0.160
189312,7200,55,4.989,89.87,0.228
189324,7200,81,5.000,89.67,0.610
189336,7200,11,5.000,89.82,-0.554
189348,7200,13,4.975,89.97,-0.484
189360,7200,5,4.907,89.77,-0.414
189372,7200,1,5.000,89.92,-0.427
189384,7200,11,5.000,89.72,-0.434
189396,7200,57,4.883,89.87,-0.070
189408,7020,0,4.876,89.67,-0.554
189420,6840,0,4.868,89.82,-0.411
189432,6660,0,4.724,89.97,-0.557
189444,6480,0,4.627,89.77,-0.514
189456,6487,2,4.522,89.92,-0.557
189468,6515,8,4.651,89.72,-0.443
189480,6335,0,4.502,89.87,-0.438
189492,6155,0,4.414,89.67,-0.432
189504,6183,8,4.389,89.82,-0.520
189516,6200,5,4.463,89.97,-0.525
189528,6249,14,4.493,89.77,-0.508
189540,6069,0,4.357,89.92,-0.560
189552,6101,9,4.376,89.72,-0.531
189564,5921,0,4.336,89.87,-0.590
189576,5741,0,4.185,89.67,-0.541
189588,5807,19,4.345,89.82,-0.557
189600,5853,13,4.321,89.97,-0.449
189612,6052,57,4.431,89.77,-0.066
189624,6070,5,4.375,89.92,-0.514
189636,5890,0,4.287,89.72,-0.454
189648,5710,0,4.114,89.87,-0.502
189660,5748,11,4.187,89.67,-0.430
189672,5755,2,4.179,89.82,-0.567
189684,5808,15,4.143,89.97,-0.562
189696,5832,7,4.228,89.77,-0.529
189708,5895,18,4.325,89.92,-0.478
189720,5927,9,4.258,89.72,-0.483
189732,5930,1,4.352,89.87,-0.529
189744,5983,15,4.332,89.67,-0.493
189756,6032,14,4.385,89.82,-0.584
189768,6221,54,4.436,89.97,-0.206
189780,6249,8,4.411,89.77,-0.509
189792,6270,6,4.457,89.92,-0.417
189804,6329,17,4.499,89.72,-0.508
189816,6389,17,4.577,89.87,-0.476
189828,6209,0,4.443,89.67,-0.418
189840,6223,4,4.464,89.82,-0.569
189852,6043,0,4.322,89.97,-0.462
189864,6057,4,4.354,89.77,-0.531
189876,5877,0,4.289,89.92,-0.453
189888,5901,7,4.303,89.72,-0.461
189900,5721,0,4.108,89.87,-0.409
189912,5541,0,3.963,89.67,-0.570
189924,5727,53,4.174,89.82,-0.170
189936,5830,80,4.299,89.97,0.179
189948,5650,0,4.102,89.77,-0.471
189960,5671,6,4.169,89.92,-0.520
189972,5730,17,4.245,89.72,-0.473
189984,5741,3,4.212,89.87,-0.613
189996,5561,0,4.151,89.67,-0.487
190008,5627,19,4.112,89.82,-0.487
190020,5669,12,4.243,89.97,-0.553
190032,5792,35,4.196,89.77,-0.179
190044,5830,11,4.290,89.92,-0.429
190056,5858,8,4.248,89.72,-0.501
190068,5862,1,4.255,89.87,-0.561
190080,6012,43,4.304,89.67,-0.196
190092,6092,63,4.314,89.82,0.185
190104,6148,16,4.380,89.97,-0.402
190116,5968,0,4.347,89.77,-0.538
190128,6017,14,4.411,89.92,-0.586
190140,5837,0,4.169,89.72,-0.444
190152,5847,3,4.301,89.87,-0.506
190164,5896,14,4.233,89.67,-0.607
190176,5716,0,4.141,89.82,-0.527
190188,5536,0,4.120,89.97,-0.464
190200,5557,6,4.125,89.77,-0.480
190212,5617,17,4.044,89.92,-0.465
190224,5437,0,4.058,89.72,-0.573
190236,5468,9,4.014,89.87,-0.474
190248,5288,0,3.914,89.67,-0.552
190260,5449,46,4.070,89.82,-0.212
190272,5540,79,4.027,89.97,0.147
190284,5753,57,4.199,89.77,0.537
190296,5573,0,4.050,89.92,-0.495
190308,5393,0,3.886,89.72,-0.578
190320,5213,0,3.866,89.87,-0.450
190332,5033,0,3.759,89.67,-0.616
190344,5082,14,3.752,89.82,-0.489
190356,5134,15,3.916,89.97,-0.494
190368,5141,2,3.847,89.77,-0.412
190380,5201,17,3.905,89.92,-0.506
190392,5246,13,3.972,89.72,-0.554
190404,5066,0,3.775,89.87,-0.585
190416,4886,0,3.819,89.67,-0.599
190428,5103,62,3.856,89.82,-0.245
190440,5170,19,3.796,89.97,-0.546
190452,5184,4,3.896,89.77,-0.593
190464,5187,1,3.901,89.92,-0.444
190476,5007,0,3.716,89.72,-0.562
190488,5305,85,3.876,89.87,-0.190
190500,5125,0,3.881,89.67,-0.514
190512,4945,0,3.734,89.82,-0.437
190524,4966,6,3.651,89.97,-0.488
190536,4980,4,3.780,89.77,-0.505
190548,4800,0,3.824,89.92,-0.518
190560,4866,19,3.663,89.72,-0.445
190572,4908,12,3.751,89.87,-0.445
190584,4728,0,3.551,89.67,-0.579
190596,4795,19,3.752,89.82,-0.412
190608,4840,13,3.673,89.97,-0.423
190620,4903,18,3.745,89.77,-0.577
190632,5071,48,3.860,89.92,-0.225
190644,5120,14,3.796,89.72,-0.547
190656,5145,7,3.756,89.87,-0.500
190668,4965,0,3.728,89.67,-0.432
190680,4785,0,3.618,89.82,-0.569
190692,4605,0,3.547,89.97,-0.612
190704,4619,4,3.595,89.77,-0.436
190716,4439,0,3.452,89.77,-0.463
190728,4259,0,3.399,89.77,-0.483
190740,4079,0,3.345,89.77,-0.590
190752,4086,2,3.244,89.77,-0.517
190764,4341,73,3.438,89.77,-0.164
190776,4161,0,3.341,89.77,-0.499
190788,4224,18,3.358,89.77,-0.419
190800,4044,0,3.097,89.77,-0.572
190812,3864,0,3.259,89.77,-0.524
190824,4141,79,3.351,89.77,-0.160
190836,4144,1,3.309,89.77,-0.455
190848,3964,0,3.232,89.77,-0.415
190860,4031,19,3.200,89.77,-0.406
190872,4153,35,3.411,89.77,-0.051
190884,4374,97,3.453,89.77,0.316
190896,4647,79,3.618,89.92,0.504
190908,4467,0,3.547,89.92,-0.484
190920,4667,57,3.550,89.72,-0.107
190932,4712,13,3.573,89.87,-0.500
190944,4936,64,3.687,89.67,-0.139
190956,4940,1,3.754,89.82,-0.442
190968,4760,0,3.674,89.97,-0.430
190980,5040,80,3.773,89.77,-0.085
190992,5181,66,3.757,89.92,0.296
191004,5216,10,3.928,89.72,-0.575
191016,5426,60,4.022,89.87,-0.215
191028,5468,39,4.022,89.67,0.163
191040,5513,13,4.137,89.82,-0.479
191052,5538,7,4.091,89.97,-0.522
191064,5678,40,4.166,89.77,-0.165
191076,5716,11,4.147,89.92,-0.497
191088,5536,0,4.088,89.72,-0.459
191100,5827,83,4.269,89.87,-0.080
191112,5647,0,4.084,89.67,-0.592
191124,5467,0,4.026,89.82,-0.568
191136,5708,69,4.137,89.97,-0.210
191148,5771,18,4.231,89.77,-0.473
191160,5999,65,4.225,89.92,-0.093
191172,5819,0,4.273,89.72,-0.440
191184,5875,16,4.289,89.87,-0.473
191196,5913,11,4.351,89.67,-0.508
191208,6085,49,4.425,89.82,-0.125
191220,6116,9,4.391,89.97,-0.422
191232,6148,9,4.455,89.77,-0.410
191244,6214,19,4.415,89.92,-0.566
191256,6034,0,4.264,89.72,-0.412
191268,6073,11,4.412,89.87,-0.498
191280,5893,0,4.276,89.67,-0.539
191292,5959,19,4.356,89.82,-0.500
191304,5970,3,4.331,89.97,-0.478
191316,5790,0,4.247,89.77,-0.431
191328,5919,37,4.258,89.92,-0.052
191340,5926,2,4.341,89.72,-0.411
191352,5944,5,4.355,89.87,-0.449
191364,5764,0,4.252,89.67,-0.503
191376,5921,45,4.256,89.82,-0.147
191388,5925,1,4.318,89.97,-0.453
191400,6135,60,4.420,89.77,-0.059
191412,6194,17,4.444,89.92,-0.522
191424,6014,0,4.392,89.72,-0.511
191436,6060,13,4.337,89.87,-0.527
191448,6095,10,4.408,89.67,-0.457
191460,5915,0,4.280,89.82,-0.547
191472,5735,0,4.210,89.97,-0.429
191484,5752,5,4.204,89.77,-0.506
191496,5910,45,4.339,89.92,-0.127
191508,5927,5,4.298,89.72,-0.447
191520,5747,0,4.139,89.87,-0.435
191532,5796,14,4.170,89.67,-0.419
191544,5616,0,4.114,89.82,-0.418
191556,5436,0,3.906,89.97,-0.572
191568,5492,16,4.068,89.77,-0.503
191580,5548,16,4.139,89.92,-0.498
191592,5580,9,4.089,89.72,-0.446
191604,5608,8,4.113,89.87,-0.444
191616,5428,0,4.013,89.67,-0.445
191628,5648,63,4.117,89.82,-0.068
191640,5468,0,4.001,89.97,-0.522
191652,5787,91,4.224,89.77,-0.194
191664,5811,7,4.210,89.92,-0.499
191676,5815,1,4.237,89.72,-0.502
191688,5860,13,4.195,89.87,-0.523
191700,5874,4,4.301,89.67,-0.447
191712,5694,0,4.161,89.82,-0.485
191724,5514,0,4.034,89.97,-0.539
191736,5549,10,4.059,89.77,-0.532
191748,5878,94,4.211,89.92,-0.177
191760,5955,52,4.313,89.72,0.202
191772,5994,11,4.308,89.87,-0.427
191784,5814,0,4.200,89.67,-0.464
191796,6111,85,4.466,89.82,-0.071
191808,6129,5,4.453,89.97,-0.579
191820,6188,17,4.431,89.77,-0.523
191832,6199,3,4.553,89.92,-0.570
191844,6237,11,4.498,89.72,-0.507
191856,6057,0,4.364,89.87,-0.472
191868,6355,85,4.528,89.67,-0.105
191880,6358,1,4.556,89.82,-0.440
191892,6362,1,4.516,89.97,-0.517
191904,6635,78,4.665,89.77,-0.148
191916,6638,1,4.667,89.92,-0.432
191928,6974,96,4.861,89.72,-0.042
191940,7006,9,4.801,89.87,-0.595
191952,6826,0,4.759,89.67,-0.589
191964,7165,97,5.000,89.82,-0.202
191976,7200,60,4.995,89.97,0.145
191988,7200,16,4.949,89.77,-0.415
192000,7200,6,5.000,89.92,-0.431
192012,7020,0,4.944,89.72,-0.541
192024,6840,0,4.787,89.87,-0.603
192036,6660,0,4.606,89.67,-0.534
192048,6726,19,4.690,89.82,-0.546
192060,6761,10,4.659,89.97,-0.404
192072,6821,17,4.820,89.77,-0.446
192084,6856,10,4.820,89.92,-0.423
192096,7017,46,4.955,89.72,-0.053
192108,7080,18,4.869,89.87,-0.429
192120,6900,0,4.883,89.67,-0.563
192132,6720,0,4.692,89.82,-0.494
192144,6923,58,4.855,89.97,-0.114
192156,6986,18,4.868,89.77,-0.523
192168,7007,6,4.958,89.92,-0.572
192180,7056,14,4.893,89.72,-0.412
192192,6876,0,4.803,89.87,-0.527
192204,6942,19,4.868,89.67,-0.488
192216,6762,0,4.740,89.82,-0.539
192228,6822,17,4.720,89.97,-0.553
192240,6642,0,4.690,89.77,-0.589
192252,6462,0,4.617,89.92,-0.602
192264,6626,47,4.718,89.72,-0.223
192276,6721,96,4.714,89.87,0.144
192288,6773,15,4.788,89.67,-0.447
192300,6878,30,4.861,89.82,-0.084
192312,6927,14,4.873,89.97,-0.441
192324,6955,8,4.838,89.77,-0.412
192336,6775,0,4.829,89.92,-0.506
192348,6779,1,4.751,89.72,-0.490
192360,6789,3,4.770,89.87,-0.525
192372,6828,11,4.795,89.67,-0.410
192384,6648,0,4.694,89.82,-0.447
192396,6774,36,4.760,89.97,-0.088
192408,6812,11,4.754,89.77,-0.527
192420,6632,0,4.740,89.92,-0.563
192432,6657,7,4.644,89.72,-0.461
192444,6961,87,4.837,89.87,-0.104
192456,6781,0,4.658,89.67,-0.456
192468,6809,8,4.811,89.82,-0.594
192480,6629,0,4.624,89.97,-0.480
192492,6776,42,4.748,89.77,-0.101
192504,6804,8,4.747,89.92,-0.574
192516,6846,12,4.836,89.72,-0.576
192528,6895,14,4.798,89.87,-0.524
192540,6913,5,4.819,89.67,-0.505
192552,6962,14,4.909,89.82,-0.562
192564,7014,15,4.932,89.97,-0.522
192576,7042,8,4.840,89.77,-0.600
192588,6862,0,4.802,89.92,-0.418
192600,6897,10,4.890,89.72,-0.432
192612,7065,48,4.860,89.87,-0.060
192624,6885,0,4.817,89.67,-0.493
192636,6705,0,4.725,89.82,-0.418
192648,6525,0,4.572,89.97,-0.437
192660,6345,0,4.511,89.77,-0.588
192672,6394,14,4.486,89.92,-0.379
192684,6461,19,4.583,89.72,-0.480
192696,6513,15,4.547,89.87,-0.407
192708,6576,18,4.741,89.67,-0.567
192720,6396,0,4.536,89.82,-0.483
192732,6216,0,4.551,89.97,-0.498
192744,6283,19,4.501,89.77,-0.410
192756,6311,8,4.521,89.92,-0.543
192768,6131,0,4.467,89.72,-0.573
192780,6194,18,4.436,89.87,-0.558
192792,6236,12,4.480,89.67,-0.443
192804,6267,9,4.493,89.82,-0.486
192816,6087,0,4.333,89.97,-0.400
192828,5907,0,4.285,89.77,-0.502
192840,5960,15,4.385,89.92,-0.540
192852,6026,19,4.296,89.72,-0.591
192864,6212,53,4.396,89.87,-0.230
192876,6271,17,4.513,89.67,-0.537
192888,6091,0,4.393,89.82,-0.565
192900,6158,19,4.324,89.97,-0.446
192912,6161,1,4.429,89.77,-0.530
192924,6270,31,4.559,89.92,-0.139
192936,6090,0,4.422,89.72,-0.438
192948,5910,0,4.223,89.87,-0.559
192960,5730,0,4.244,89.67,-0.589
192972,5550,0,4.112,89.82,-0.539
192984,5553,1,4.148,89.97,-0.397
192996,5373,0,3.960,89.77,-0.584
193008,5193,0,3.970,89.92,-0.428
193020,5368,50,4.027,89.72,-0.044
193032,5532,74,4.039,89.87,0.304
193044,5352,0,3.940,89.67,-0.473
193056,5172,0,3.852,89.82,-0.470
193068,5193,6,3.878,89.97,-0.539
193080,5253,17,3.958,89.77,-0.491
193092,5073,0,3.773,89.92,-0.597
193104,5122,14,3.870,89.72,-0.471
193116,5125,1,3.915,89.87,-0.581
193128,4945,0,3.801,89.67,-0.485
193140,4994,14,3.820,89.82,-0.490
193152,4998,1,3.700,89.97,-0.465
193164,4818,0,3.640,89.77,-0.413
193176,4877,17,3.608,89.92,-0.577
193188,4697,0,3.551,89.72,-0.415
193200,4757,17,3.562,89.87,-0.546
193212,4577,0,3.505,89.67,-0.544
193224,4601,7,3.528,89.82,-0.425
193236,4661,17,3.605,89.97,-0.588
193248,4481,0,3.385,89.97,-0.478
193260,4516,10,3.505,89.77,-0.486
193272,4719,58,3.679,89.92,-0.108
193284,4539,0,3.553,89.72,-0.480
193296,4359,0,3.463,89.72,-0.412
193308,4380,6,3.481,89.72,-0.433
193320,4446,19,3.488,89.72,-0.478
193332,4705,74,3.570,89.87,-0.117
193344,4525,0,3.495,89.67,-0.435
193356,4574,14,3.553,89.82,-0.502
193368,4623,14,3.617,89.97,-0.472
193380,4690,19,3.579,89.77,-0.394
193392,4510,0,3.533,89.92,-0.543
193404,4330,0,3.441,89.92,-0.588
193416,4150,0,3.311,89.92,-0.524
193428,4213,18,3.319,89.92,-0.445
193440,4276,18,3.366,89.92,-0.523
193452,4339,18,3.496,89.92,-0.550
193464,4542,58,3.519,89.72,-0.208
193476,4362,0,3.429,89.72,-0.399
193488,4182,0,3.414,89.72,-0.500
193500,4437,73,3.423,89.72,-0.103
193512,4553,65,3.582,89.87,0.263
193524,4609,16,3.567,89.67,-0.542
193536,4662,15,3.629,89.82,-0.510
193548,4482,0,3.526,89.82,-0.457
193560,4541,17,3.551,89.97,-0.564
193572,4716,50,3.563,89.77,-0.177
193584,4741,7,3.658,89.92,-0.471
193596,4744,1,3.502,89.72,-0.445
193608,4564,0,3.574,89.87,-0.516
193620,4582,5,3.525,89.67,-0.502
193632,4914,95,3.773,89.82,-0.116
193644,5042,70,3.817,89.97,0.268
193656,5063,6,3.740,89.77,-0.508
193668,5077,4,3.791,89.92,-0.557
193680,5084,2,3.807,89.72,-0.571
193692,5133,14,3.873,89.87,-0.579
193704,5147,4,3.839,89.67,-0.423
193716,5378,66,3.993,89.82,-0.035
193728,5198,0,3.785,89.97,-0.565
193740,5258,17,4.007,89.77,-0.428
193752,5520,75,4.097,89.92,-0.044
193764,5340,0,3.897,89.72,-0.419
193776,5645,87,4.101,89.87,-0.075
193788,5690,13,4.206,89.67,-0.414
193800,5708,5,4.210,89.82,-0.584
193812,5528,0,3.973,89.97,-0.546
193824,5542,4,4.125,89.77,-0.495
193836,5362,0,4.046,89.92,-0.562
193848,5421,17,3.997,89.72,-0.426
193860,5701,80,4.219,89.87,-0.043
193872,5743,12,4.157,89.67,-0.410
193884,6034,83,4.323,89.82,-0.048
193896,6041,2,4.322,89.97,-0.587
193908,5861,0,4.404,89.77,-0.462
193920,6162,86,4.400,89.92,-0.066
193932,5982,0,4.288,89.72,-0.469
193944,5989,2,4.331,89.87,-0.477
193956,6104,33,4.413,89.67,-0.104
193968,6220,63,4.442,89.82,0.278
193980,6241,6,4.505,89.97,-0.508
193992,6061,0,4.251,89.77,-0.540
194004,6086,7,4.398,89.92,-0.575
194016,5906,0,4.287,89.72,-0.424
194028,5726,0,4.179,89.87,-0.513
194040,5546,0,4.095,89.67,-0.549
194052,5784,68,4.095,89.82,-0.193
194064,5794,3,4.142,89.97,-0.512
194076,5614,0,4.167,89.77,-0.540
194088,5950,96,4.301,89.92,-0.164
194100,5992,30,4.329,89.72,0.187
194112,6024,9,4.392,89.87,-0.611
194124,5844,0,4.187,89.67,-0.406
194136,5664,0,4.280,89.82,-0.489
194148,5484,0,4.058,89.97,-0.402
194160,5304,0,3.966,89.77,-0.432
194172,5461,45,4.004,89.92,-0.068
194184,5493,9,4.009,89.72,-0.520
194196,5313,0,3.906,89.87,-0.545
194208,5470,45,4.046,89.67,-0.193
194220,5290,0,3.889,89.82,-0.435
194232,5574,81,4.074,89.97,-0.064
194244,5776,98,4.189,89.77,0.313
194256,5596,0,4.203,89.92,-0.403
194268,5603,2,4.184,89.72,-0.554
194280,5610,2,4.240,89.87,-0.487
194292,5430,0,4.025,89.67,-0.537
194304,5546,33,4.057,89.82,-0.150
194316,5655,78,4.134,89.97,0.212
194328,5798,44,4.224,89.77,0.457
194340,5843,13,4.216,89.92,-0.533
194352,5892,14,4.193,89.72,-0.553
194364,5913,6,4.300,89.87,-0.483
194376,5955,12,4.379,89.67,-0.587
194388,5775,0,4.266,89.82,-0.446
194400,5595,0,4.142,89.97,-0.422
194412,5728,38,4.139,89.77,-0.070
194424,5732,1,4.190,89.92,-0.581
194436,5756,7,4.124,89.72,-0.534
194448,5823,19,4.228,89.87,-0.422
194460,5854,9,4.184,89.67,-0.550
194472,5674,0,4.205,89.82,-0.387
194484,5494,0,4.140,89.97,-0.444
194496,5314,0,3.987,89.77,-0.581
194508,5346,9,3.974,89.92,-0.438
194520,5398,15,3.956,89.72,-0.415
194532,5426,8,4.092,89.87,-0.553
194544,5246,0,3.979,89.67,-0.588
194556,5066,0,3.839,89.82,-0.570
194568,5108,12,3.814,89.97,-0.587
194580,5374,76,3.852,89.77,-0.214
194592,5395,6,4.025,89.92,-0.480
194604,5215,0,3.832,89.72,-0.500
194616,5035,0,3.769,89.87,-0.438
194628,4855,0,3.718,89.67,-0.535
194640,4999,41,3.778,89.82,-0.153
194652,4819,0,3.583,89.97,-0.385
194664,5001,52,3.780,89.77,-0.047
194676,5039,11,3.919,89.92,-0.532
194688,4859,0,3.768,89.72,-0.490
194700,5024,47,3.817,89.87,-0.125
194712,5080,16,3.871,89.67,-0.576
194724,4900,0,3.697,89.82,-0.562
194736,4910,3,3.795,89.97,-0.574
194748,4942,9,3.740,89.77,-0.503
194760,4762,0,3.660,89.92,-0.538
194772,4797,10,3.752,89.72,-0.420
194784,4617,0,3.607,89.87,-0.579
194796,4683,19,3.674,89.67,-0.527
194808,4830,42,3.720,89.82,-0.166
194820,4872,12,3.766,89.97,-0.595
194832,4890,5,3.747,89.77,-0.479
194844,5208,91,3.839,89.92,-0.111
194856,5269,33,3.881,89.72,0.266
194868,5089,0,3.802,89.87,-0.457
194880,4909,0,3.677,89.67,-0.456
194892,4933,7,3.724,89.82,-0.414
194904,4753,0,3.602,89.97,-0.521
194916,4806,15,3.608,89.77,-0.437
194928,4834,8,3.678,89.92,-0.394
194940,4654,0,3.588,89.72,-0.469
194952,4703,14,3.550,89.87,-0.537
194964,4913,60,3.798,89.67,-0.129
194976,5046,85,3.750,89.82,0.223
194988,5207,52,3.845,89.97,0.453
195000,5211,1,3.842,89.77,-0.445
195012,5274,18,3.910,89.92,-0.495
195024,5094,0,3.802,89.72,-0.458
195036,4914,0,3.709,89.87,-0.457
195048,4942,8,3.711,89.67,-0.470
195060,5197,73,3.972,89.82,-0.081
195072,5215,5,3.897,89.97,-0.542
195084,5035,0,3.849,89.77,-0.434
195096,5063,8,3.853,89.92,-0.551
195108,5098,10,3.832,89.72,-0.474
195120,5161,18,3.934,89.87,-0.522
195132,5479,91,4.015,89.67,-0.143
195144,5483,1,3.999,89.82,-0.441
195156,5303,0,3.951,89.97,-0.471
195168,5548,70,4.063,89.77,-0.108
195180,5734,99,4.086,89.92,0.289
195192,5554,0,4.002,89.72,-0.480
195204,5568,4,4.093,89.87,-0.438
195216,5796,65,4.172,89.67,-0.054
195228,5616,0,4.114,89.82,-0.503
195240,5637,6,4.168,89.97,-0.565
195252,5913,79,4.299,89.77,-0.195
195264,6013,85,4.383,89.92,0.175
195276,6027,4,4.302,89.72,-0.599
195288,6034,2,4.473,89.87,-0.524
195300,6318,81,4.470,89.67,-0.159
195312,6335,5,4.522,89.82,-0.465
195324,6155,0,4.466,89.97,-0.445
195336,5975,0,4.351,89.77,-0.543
195348,5979,1,4.350,89.92,-0.474
195360,6007,8,4.381,89.72,-0.400
195372,5827,0,4.126,89.87,-0.452
195384,6170,98,4.324,89.67,-0.055
195396,6367,90,4.557,89.82,0.319
195408,6187,0,4.454,89.97,-0.536
195420,6366,51,4.456,89.77,-0.189
195432,6422,16,4.598,89.92,-0.530
195444,6639,62,4.698,89.72,-0.155
195456,6667,8,4.657,89.87,-0.436
195468,6709,12,4.690,89.67,-0.503
195480,6765,16,4.765,89.82,-0.410
195492,6898,38,4.828,89.97,-0.058
195504,6718,0,4.696,89.77,-0.519
195516,6767,14,4.707,89.92,-0.427
195528,6907,40,4.862,89.72,-0.074
195540,7100,89,4.892,89.87,0.305
195552,7124,7,5.000,89.67,-0.454
195564,6944,0,4.908,89.82,-0.457
195576,6969,7,4.875,89.97,-0.565
195588,6789,0,4.764,89.77,-0.427
195600,6925,39,4.815,89.92,-0.050
195612,6745,0,4.808,89.72,-0.471
195624,6791,13,4.754,89.87,-0.502
195636,6833,12,4.755,89.67,-0.464
195648,6871,11,4.784,89.82,-0.480
195660,6691,0,4.693,89.97,-0.475
195672,6511,0,4.661,89.77,-0.537
195684,6331,0,4.595,89.92,-0.513
195696,6151,0,4.467,89.72,-0.423
195708,6158,2,4.363,89.87,-0.487
195720,5978,0,4.324,89.67,-0.465
195732,6174,56,4.467,89.82,-0.111
195744,5994,0,4.270,89.97,-0.579
195756,5998,1,4.381,89.77,-0.572
195768,5818,0,4.111,89.92,-0.403
195780,5638,0,4.173,89.72,-0.465
